 8.00000000e+03 2.70000000e+00 1.52400000e-01 7.13000000e+01 2.43851000e-03 1.20534000e+02
 1.00000000e+03 4.00000000e+00 3.04800000e-01 7.13000000e+01 4.97773000e-03 1.31015000e+02
 5.00000000e+03 4.00000000e+00 3.04800000e-01 7.13000000e+01 4.97773000e-03 1.17785000e+02
 6.30000000e+03 0.00000000e+00 1.01600000e-01 3.96000000e+01 1.46332000e-03 1.25631000e+02
 2.00000000e+02 1.54000000e+01 5.08000000e-02 3.17000000e+01 2.89853000e-02 1.19975000e+02
 2.00000000e+03 2.22000000e+01 2.54000000e-02 7.13000000e+01 2.14178000e-02 1.27197000e+02
 1.25000000e+03 9.50000000e+00 2.54000000e-02 3.17000000e+01 4.61377000e-03 1.31446000e+02
 5.00000000e+02 8.40000000e+00 5.08000000e-02 3.96000000e+01 5.66229000e-03 1.22905000e+02
 8.00000000e+02 1.23000000e+01 1.01600000e-01 3.17000000e+01 4.18756000e-02 1.20037000e+02
 2.00000000e+03 5.40000000e+00 1.52400000e-01 3.17000000e+01 5.25474000e-03 1.22771000e+02
 5.00000000e+02 1.12000000e+01 5.08000000e-02 7.13000000e+01 1.40720000e-02 1.30311000e+02
 1.00000000e+04 0.00000000e+00 1.01600000e-01 7.13000000e+01 1.21072000e-03 1.23305000e+02
 1.60000000e+03 1.97000000e+01 5.08000000e-02 7.13000000e+01 3.41183000e-02 1.20575000e+02
 3.15000000e+03 3.30000000e+00 1.01600000e-01 7.13000000e+01 2.02822000e-03 1.32114000e+02
 6.30000000e+03 1.54000000e+01 5.08000000e-02 7.13000000e+01 2.64269000e-02 1.15215000e+02
 6.30000000e+02 9.50000000e+00 2.54000000e-02 5.55000000e+01 4.32840000e-03 1.25452000e+02
 4.00000000e+03 3.00000000e+00 3.04800000e-01 7.13000000e+01 4.25727000e-03 1.20264000e+02
 1.00000000e+04 5.30000000e+00 2.28600000e-01 7.13000000e+01 5.19420000e-03 1.11350000e+02
 1.00000000e+04 0.00000000e+00 1.52400000e-01 7.13000000e+01 1.59880000e-03 1.20247000e+02
 6.30000000e+02 4.00000000e+00 3.04800000e-01 7.13000000e+01 4.97773000e-03 1.31615000e+02
 2.00000000e+03 5.30000000e+00 2.28600000e-01 3.96000000e+01 6.14329000e-03 1.17911000e+02
 4.00000000e+03 0.00000000e+00 2.28600000e-01 7.13000000e+01 2.14345000e-03 1.25824000e+02
 4.00000000e+03 7.30000000e+00 2.28600000e-01 3.17000000e+01 1.32672000e-02 1.12639000e+02
 2.00000000e+03 0.00000000e+00 2.54000000e-02 5.55000000e+01 4.12290000e-04 1.27623000e+02
 4.00000000e+03 5.40000000e+00 1.52400000e-01 3.96000000e+01 4.85029000e-03 1.17137000e+02
 1.00000000e+03 5.40000000e+00 1.52400000e-01 3.17000000e+01 5.25474000e-03 1.28241000e+02
 2.50000000e+03 4.00000000e+00 2.28600000e-01 3.17000000e+01 5.09068000e-03 1.20209000e+02
 2.50000000e+02 7.30000000e+00 2.28600000e-01 3.17000000e+01 1.32672000e-02 1.30089000e+02
 3.15000000e+02 1.23000000e+01 1.01600000e-01 7.13000000e+01 3.37792000e-02 1.37068000e+02
 1.60000000e+04 0.00000000e+00 2.54000000e-02 3.96000000e+01 4.28464000e-04 1.24986000e+02
 4.00000000e+02 1.97000000e+01 5.08000000e-02 7.13000000e+01 3.41183000e-02 1.23865000e+02
 1.25000000e+03 4.00000000e+00 2.28600000e-01 7.13000000e+01 4.00603000e-03 1.31718000e+02
 5.00000000e+03 9.50000000e+00 2.54000000e-02 3.17000000e+01 4.61377000e-03 1.24426000e+02
 2.50000000e+03 2.00000000e+00 2.28600000e-01 3.17000000e+01 3.72371000e-03 1.21407000e+02
 3.15000000e+03 7.20000000e+00 1.52400000e-01 7.13000000e+01 7.52039000e-03 1.16783000e+02
 2.00000000e+02 1.56000000e+01 1.01600000e-01 3.96000000e+01 5.28487000e-02 1.23514000e+02
 1.60000000e+03 0.00000000e+00 2.54000000e-02 3.96000000e+01 4.28464000e-04 1.24156000e+02
 1.60000000e+03 1.12000000e+01 5.08000000e-02 3.96000000e+01 1.50478000e-02 1.26540000e+02
 1.25000000e+03 4.80000000e+00 2.54000000e-02 3.17000000e+01 9.30789000e-04 1.27408000e+02
 4.00000000e+03 0.00000000e+00 1.01600000e-01 3.96000000e+01 1.46332000e-03 1.27801000e+02
 2.00000000e+02 1.74000000e+01 2.54000000e-02 3.96000000e+01 1.72206000e-02 1.14044000e+02
 6.30000000e+02 7.30000000e+00 2.28600000e-01 7.13000000e+01 1.04404000e-02 1.33768000e+02
 5.00000000e+02 3.00000000e+00 3.04800000e-01 5.55000000e+01 4.52492000e-03 1.28179000e+02
 5.00000000e+03 2.70000000e+00 1.52400000e-01 7.13000000e+01 2.43851000e-03 1.24364000e+02
 5.00000000e+03 7.30000000e+00 2.28600000e-01 3.17000000e+01 1.32672000e-02 1.11029000e+02
 6.30000000e+03 5.30000000e+00 2.28600000e-01 7.13000000e+01 5.19420000e-03 1.16920000e+02
 3.15000000e+03 1.23000000e+01 1.01600000e-01 7.13000000e+01 3.37792000e-02 1.20798000e+02
 3.15000000e+03 3.30000000e+00 1.01600000e-01 3.96000000e+01 2.45138000e-03 1.28401000e+02
 6.30000000e+03 0.00000000e+00 3.04800000e-01 5.55000000e+01 2.83081000e-03 1.17976000e+02
 4.00000000e+03 4.80000000e+00 2.54000000e-02 7.13000000e+01 8.48633000e-04 1.34928000e+02
 2.00000000e+03 9.90000000e+00 1.52400000e-01 7.13000000e+01 1.93001000e-02 1.20779000e+02
 5.00000000e+02 8.90000000e+00 1.01600000e-01 7.13000000e+01 1.03088000e-02 1.38523000e+02
 3.15000000e+03 0.00000000e+00 5.08000000e-02 7.13000000e+01 7.40478000e-04 1.35070000e+02
 1.00000000e+03 0.00000000e+00 1.52400000e-01 7.13000000e+01 1.59880000e-03 1.27307000e+02
 1.25000000e+03 7.30000000e+00 2.28600000e-01 3.96000000e+01 1.23481000e-02 1.23189000e+02
 1.60000000e+03 1.54000000e+01 5.08000000e-02 7.13000000e+01 2.64269000e-02 1.30065000e+02
 8.00000000e+02 0.00000000e+00 1.52400000e-01 7.13000000e+01 1.59880000e-03 1.25817000e+02
 2.00000000e+03 1.54000000e+01 5.08000000e-02 3.96000000e+01 2.82593000e-02 1.23443000e+02
 1.60000000e+03 6.70000000e+00 1.01600000e-01 5.55000000e+01 5.21390000e-03 1.33653000e+02
 6.30000000e+02 9.90000000e+00 1.52400000e-01 5.55000000e+01 2.08438000e-02 1.27315000e+02
 8.00000000e+02 1.50000000e+00 3.04800000e-01 7.13000000e+01 3.36729000e-03 1.27122000e+02
 3.15000000e+03 1.56000000e+01 1.01600000e-01 3.96000000e+01 5.28487000e-02 1.09254000e+02
 5.00000000e+02 8.40000000e+00 5.08000000e-02 5.55000000e+01 5.44854000e-03 1.23742000e+02
 4.00000000e+02 0.00000000e+00 2.28600000e-01 3.96000000e+01 2.53511000e-03 1.23565000e+02
 6.30000000e+03 3.00000000e+00 3.04800000e-01 3.17000000e+01 5.29514000e-03 1.09718000e+02
 5.00000000e+02 2.00000000e+00 2.28600000e-01 7.13000000e+01 2.93031000e-03 1.26486000e+02
 5.00000000e+03 0.00000000e+00 2.54000000e-02 5.55000000e+01 4.12290000e-04 1.35803000e+02
 5.00000000e+03 1.74000000e+01 2.54000000e-02 3.17000000e+01 1.76631000e-02 1.17996000e+02
 2.50000000e+03 9.90000000e+00 1.52400000e-01 3.17000000e+01 2.52785000e-02 1.14729000e+02
 2.00000000e+03 4.00000000e+00 3.04800000e-01 3.96000000e+01 5.79636000e-03 1.20963000e+02
 4.00000000e+02 9.90000000e+00 1.52400000e-01 7.13000000e+01 1.93001000e-02 1.35079000e+02
 2.00000000e+03 1.56000000e+01 1.01600000e-01 3.96000000e+01 5.28487000e-02 1.10894000e+02
 4.00000000e+03 8.40000000e+00 5.08000000e-02 3.17000000e+01 5.80776000e-03 1.18106000e+02
 6.30000000e+02 1.23000000e+01 1.01600000e-01 3.17000000e+01 4.18756000e-02 1.19287000e+02
 8.00000000e+02 3.30000000e+00 1.01600000e-01 5.55000000e+01 2.21100000e-03 1.29119000e+02
 1.00000000e+03 3.00000000e+00 3.04800000e-01 5.55000000e+01 4.52492000e-03 1.29329000e+02
 1.60000000e+03 0.00000000e+00 3.04800000e-01 3.17000000e+01 3.31266000e-03 1.22365000e+02
 6.30000000e+02 9.50000000e+00 2.54000000e-02 7.13000000e+01 4.20654000e-03 1.25726000e+02
 4.00000000e+03 1.12000000e+01 5.08000000e-02 7.13000000e+01 1.40720000e-02 1.22471000e+02
 4.00000000e+03 0.00000000e+00 1.52400000e-01 5.55000000e+01 1.72668000e-03 1.27233000e+02
 5.00000000e+03 0.00000000e+00 2.54000000e-02 3.17000000e+01 4.39472000e-04 1.38607000e+02
 8.00000000e+02 2.00000000e+00 2.28600000e-01 5.55000000e+01 3.13525000e-03 1.28492000e+02
 5.00000000e+02 1.26000000e+01 1.52400000e-01 3.96000000e+01 5.84113000e-02 1.14900000e+02
 1.25000000e+03 0.00000000e+00 5.08000000e-02 5.55000000e+01 7.61930000e-04 1.27076000e+02
 4.00000000e+03 1.23000000e+01 1.01600000e-01 5.55000000e+01 3.68233000e-02 1.14404000e+02
 8.00000000e+03 3.30000000e+00 1.01600000e-01 3.96000000e+01 2.45138000e-03 1.18091000e+02
 2.00000000e+03 3.00000000e+00 3.04800000e-01 7.13000000e+01 4.25727000e-03 1.25524000e+02
 1.60000000e+03 1.50000000e+00 3.04800000e-01 3.96000000e+01 3.92107000e-03 1.22211000e+02
 5.00000000e+02 5.30000000e+00 2.28600000e-01 7.13000000e+01 5.19420000e-03 1.29880000e+02
 8.00000000e+03 1.50000000e+00 3.04800000e-01 7.13000000e+01 3.36729000e-03 1.15372000e+02
 1.60000000e+03 3.30000000e+00 1.01600000e-01 3.96000000e+01 2.45138000e-03 1.33071000e+02
 1.00000000e+03 2.70000000e+00 1.52400000e-01 3.96000000e+01 2.94804000e-03 1.30589000e+02
 6.30000000e+03 0.00000000e+00 2.54000000e-02 3.17000000e+01 4.39472000e-04 1.38537000e+02
 8.00000000e+02 0.00000000e+00 3.04800000e-01 7.13000000e+01 2.66337000e-03 1.26201000e+02
 3.15000000e+02 4.00000000e+00 2.28600000e-01 3.96000000e+01 4.73801000e-03 1.22229000e+02
 2.00000000e+03 1.74000000e+01 2.54000000e-02 5.55000000e+01 1.65706000e-02 1.25261000e+02
 2.50000000e+03 1.12000000e+01 5.08000000e-02 3.96000000e+01 1.50478000e-02 1.22170000e+02
 3.15000000e+02 1.74000000e+01 2.54000000e-02 3.17000000e+01 1.76631000e-02 1.18416000e+02
 1.60000000e+03 3.00000000e+00 3.04800000e-01 7.13000000e+01 4.25727000e-03 1.26514000e+02
 6.30000000e+03 3.00000000e+00 3.04800000e-01 5.55000000e+01 4.52492000e-03 1.15679000e+02
 6.30000000e+02 5.40000000e+00 1.52400000e-01 3.96000000e+01 4.85029000e-03 1.32357000e+02
 3.15000000e+03 3.00000000e+00 3.04800000e-01 3.17000000e+01 5.29514000e-03 1.18108000e+02
 3.15000000e+03 8.90000000e+00 1.01600000e-01 3.96000000e+01 1.24596000e-02 1.19350000e+02
 1.60000000e+03 3.30000000e+00 1.01600000e-01 3.17000000e+01 2.51435000e-03 1.33402000e+02
 1.25000000e+03 0.00000000e+00 1.01600000e-01 3.96000000e+01 1.46332000e-03 1.32271000e+02
 5.00000000e+03 5.40000000e+00 1.52400000e-01 7.13000000e+01 4.01199000e-03 1.20061000e+02
 2.50000000e+03 0.00000000e+00 2.28600000e-01 5.55000000e+01 2.29336000e-03 1.26540000e+02
 1.25000000e+03 3.30000000e+00 1.01600000e-01 3.17000000e+01 2.51435000e-03 1.34022000e+02
 6.30000000e+02 1.23000000e+01 1.01600000e-01 5.55000000e+01 3.68233000e-02 1.24244000e+02
 2.50000000e+03 2.00000000e+00 2.28600000e-01 7.13000000e+01 2.93031000e-03 1.27006000e+02
 1.00000000e+03 8.40000000e+00 5.08000000e-02 7.13000000e+01 5.29514000e-03 1.29946000e+02
 4.00000000e+02 0.00000000e+00 2.28600000e-01 3.17000000e+01 2.72380000e-03 1.23635000e+02
 2.50000000e+03 1.74000000e+01 2.54000000e-02 5.55000000e+01 1.65706000e-02 1.24931000e+02
 4.00000000e+02 1.74000000e+01 2.54000000e-02 3.96000000e+01 1.72206000e-02 1.15444000e+02
 1.60000000e+04 4.00000000e+00 2.28600000e-01 7.13000000e+01 4.00603000e-03 1.12768000e+02
 1.00000000e+03 4.20000000e+00 5.08000000e-02 3.96000000e+01 1.52689000e-03 1.25647000e+02
 4.00000000e+02 1.54000000e+01 5.08000000e-02 5.55000000e+01 2.71925000e-02 1.26500000e+02
 1.25000000e+03 0.00000000e+00 1.52400000e-01 3.17000000e+01 2.09405000e-03 1.31467000e+02
 6.30000000e+03 3.30000000e+00 1.01600000e-01 3.96000000e+01 2.45138000e-03 1.20851000e+02
 2.00000000e+03 1.26000000e+01 1.52400000e-01 3.96000000e+01 5.84113000e-02 1.09520000e+02
 2.00000000e+03 7.30000000e+00 2.28600000e-01 3.96000000e+01 1.23481000e-02 1.17809000e+02
 1.25000000e+03 1.54000000e+01 5.08000000e-02 7.13000000e+01 2.64269000e-02 1.30845000e+02
 1.00000000e+03 1.27000000e+01 2.54000000e-02 3.96000000e+01 1.30253000e-02 1.30947000e+02
 5.00000000e+03 7.30000000e+00 2.28600000e-01 5.55000000e+01 1.11706000e-02 1.13144000e+02
 8.00000000e+03 3.00000000e+00 3.04800000e-01 5.55000000e+01 4.52492000e-03 1.13799000e+02
 1.60000000e+03 1.56000000e+01 1.01600000e-01 3.96000000e+01 5.28487000e-02 1.14554000e+02
 2.00000000e+04 4.80000000e+00 2.54000000e-02 5.55000000e+01 8.73218000e-04 1.21284000e+02
 2.50000000e+03 0.00000000e+00 5.08000000e-02 5.55000000e+01 7.61930000e-04 1.33956000e+02
 2.00000000e+03 1.12000000e+01 5.08000000e-02 7.13000000e+01 1.40720000e-02 1.33311000e+02
 5.00000000e+02 4.00000000e+00 2.28600000e-01 5.55000000e+01 4.28620000e-03 1.27314000e+02
 1.60000000e+03 0.00000000e+00 1.52400000e-01 7.13000000e+01 1.59880000e-03 1.29667000e+02
 1.00000000e+04 7.20000000e+00 1.52400000e-01 7.13000000e+01 7.52039000e-03 1.10313000e+02
 2.00000000e+02 1.97000000e+01 5.08000000e-02 3.96000000e+01 3.64840000e-02 1.25974000e+02
 1.60000000e+04 0.00000000e+00 1.52400000e-01 7.13000000e+01 1.59880000e-03 1.13297000e+02
 4.00000000e+02 1.50000000e+00 3.04800000e-01 3.96000000e+01 3.92107000e-03 1.24001000e+02
 6.30000000e+03 2.00000000e+00 2.28600000e-01 7.13000000e+01 2.93031000e-03 1.20786000e+02
 2.00000000e+03 4.80000000e+00 2.54000000e-02 7.13000000e+01 8.48633000e-04 1.28398000e+02
 6.30000000e+02 0.00000000e+00 1.52400000e-01 5.55000000e+01 1.72668000e-03 1.23583000e+02
 2.00000000e+03 6.70000000e+00 1.01600000e-01 3.17000000e+01 5.92927000e-03 1.20446000e+02
 5.00000000e+03 3.30000000e+00 1.01600000e-01 5.55000000e+01 2.21100000e-03 1.24839000e+02
 5.00000000e+02 2.00000000e+00 2.28600000e-01 5.55000000e+01 3.13525000e-03 1.24692000e+02
 5.00000000e+02 0.00000000e+00 1.52400000e-01 3.96000000e+01 1.93287000e-03 1.19513000e+02
 1.25000000e+03 9.50000000e+00 2.54000000e-02 7.13000000e+01 4.20654000e-03 1.31656000e+02
 5.00000000e+02 4.00000000e+00 3.04800000e-01 7.13000000e+01 4.97773000e-03 1.30715000e+02
 2.50000000e+02 4.00000000e+00 2.28600000e-01 3.17000000e+01 5.09068000e-03 1.20189000e+02
 1.25000000e+03 1.23000000e+01 1.01600000e-01 7.13000000e+01 3.37792000e-02 1.26648000e+02
 4.00000000e+03 1.54000000e+01 5.08000000e-02 3.17000000e+01 2.89853000e-02 1.15635000e+02
 1.60000000e+03 8.40000000e+00 5.08000000e-02 7.13000000e+01 5.29514000e-03 1.33846000e+02
 1.25000000e+03 2.22000000e+01 2.54000000e-02 7.13000000e+01 2.14178000e-02 1.40987000e+02
 3.15000000e+03 0.00000000e+00 1.01600000e-01 7.13000000e+01 1.21072000e-03 1.31955000e+02
 6.30000000e+02 7.30000000e+00 2.28600000e-01 3.96000000e+01 1.23481000e-02 1.28929000e+02
 1.60000000e+03 4.00000000e+00 2.28600000e-01 7.13000000e+01 4.00603000e-03 1.29468000e+02
 8.00000000e+03 0.00000000e+00 5.08000000e-02 5.55000000e+01 7.61930000e-04 1.30156000e+02
 1.00000000e+03 0.00000000e+00 5.08000000e-02 5.55000000e+01 7.61930000e-04 1.25586000e+02
 1.00000000e+04 4.20000000e+00 5.08000000e-02 3.96000000e+01 1.52689000e-03 1.16967000e+02
 6.30000000e+03 1.27000000e+01 2.54000000e-02 3.96000000e+01 1.30253000e-02 1.23177000e+02
 8.00000000e+02 9.50000000e+00 2.54000000e-02 5.55000000e+01 4.32840000e-03 1.28082000e+02
 1.60000000e+03 1.56000000e+01 1.01600000e-01 7.13000000e+01 4.37259000e-02 1.21528000e+02
 1.00000000e+04 4.00000000e+00 2.28600000e-01 7.13000000e+01 4.00603000e-03 1.13108000e+02
 8.00000000e+02 1.26000000e+01 1.52400000e-01 3.96000000e+01 5.84113000e-02 1.16560000e+02
 1.00000000e+04 1.50000000e+00 3.04800000e-01 3.96000000e+01 3.92107000e-03 1.08991000e+02
 8.00000000e+02 3.30000000e+00 1.01600000e-01 3.96000000e+01 2.45138000e-03 1.29991000e+02
 1.25000000e+03 2.70000000e+00 1.52400000e-01 7.13000000e+01 2.43851000e-03 1.30144000e+02
 2.00000000e+02 7.30000000e+00 2.28600000e-01 3.17000000e+01 1.32672000e-02 1.28679000e+02
 2.00000000e+03 4.20000000e+00 5.08000000e-02 7.13000000e+01 1.42788000e-03 1.29848000e+02
 1.00000000e+04 3.00000000e+00 3.04800000e-01 5.55000000e+01 4.52492000e-03 1.12169000e+02
 6.30000000e+02 5.40000000e+00 1.52400000e-01 5.55000000e+01 4.33288000e-03 1.31807000e+02
 4.00000000e+03 2.70000000e+00 1.52400000e-01 7.13000000e+01 2.43851000e-03 1.26534000e+02
 1.60000000e+03 8.90000000e+00 1.01600000e-01 3.96000000e+01 1.24596000e-02 1.23820000e+02
 8.00000000e+03 0.00000000e+00 5.08000000e-02 3.17000000e+01 8.12164000e-04 1.26590000e+02
 1.00000000e+03 3.30000000e+00 1.01600000e-01 3.96000000e+01 2.45138000e-03 1.31971000e+02
 4.00000000e+03 1.54000000e+01 5.08000000e-02 3.96000000e+01 2.82593000e-02 1.18113000e+02
 1.25000000e+03 2.00000000e+00 2.28600000e-01 5.55000000e+01 3.13525000e-03 1.28762000e+02
 6.30000000e+03 1.56000000e+01 1.01600000e-01 3.96000000e+01 5.28487000e-02 1.04204000e+02
 4.00000000e+03 0.00000000e+00 1.01600000e-01 3.17000000e+01 1.50092000e-03 1.26933000e+02
 5.00000000e+02 3.00000000e+00 3.04800000e-01 7.13000000e+01 4.25727000e-03 1.28454000e+02
 5.00000000e+03 8.90000000e+00 1.01600000e-01 3.96000000e+01 1.24596000e-02 1.13080000e+02
 6.30000000e+02 3.30000000e+00 1.01600000e-01 5.55000000e+01 2.21100000e-03 1.26599000e+02
 4.00000000e+03 7.30000000e+00 2.28600000e-01 5.55000000e+01 1.11706000e-02 1.17284000e+02
 1.00000000e+03 8.40000000e+00 5.08000000e-02 3.17000000e+01 5.80776000e-03 1.29516000e+02
 1.25000000e+04 0.00000000e+00 1.52400000e-01 5.55000000e+01 1.72668000e-03 1.17093000e+02
 1.00000000e+03 0.00000000e+00 5.08000000e-02 7.13000000e+01 7.40478000e-04 1.29450000e+02
 4.00000000e+03 2.00000000e+00 2.28600000e-01 3.96000000e+01 3.46574000e-03 1.20227000e+02
 6.30000000e+02 1.26000000e+01 1.52400000e-01 7.13000000e+01 4.83159000e-02 1.23304000e+02
 2.00000000e+03 1.56000000e+01 1.01600000e-01 7.13000000e+01 4.37259000e-02 1.19888000e+02
 6.30000000e+02 3.00000000e+00 3.04800000e-01 3.96000000e+01 4.95741000e-03 1.29292000e+02
 8.00000000e+03 2.22000000e+01 2.54000000e-02 7.13000000e+01 2.14178000e-02 1.21657000e+02
 2.00000000e+03 3.00000000e+00 3.04800000e-01 3.96000000e+01 4.95741000e-03 1.20532000e+02
 4.00000000e+03 0.00000000e+00 5.08000000e-02 3.96000000e+01 7.91822000e-04 1.35308000e+02
 8.00000000e+02 1.23000000e+01 1.01600000e-01 3.96000000e+01 4.08268000e-02 1.22315000e+02
 1.25000000e+04 1.50000000e+00 3.04800000e-01 3.96000000e+01 3.92107000e-03 1.06111000e+02
 8.00000000e+03 4.00000000e+00 3.04800000e-01 7.13000000e+01 4.97773000e-03 1.13665000e+02
 2.50000000e+03 1.27000000e+01 2.54000000e-02 3.96000000e+01 1.30253000e-02 1.29027000e+02
 2.00000000e+03 7.30000000e+00 2.28600000e-01 5.55000000e+01 1.11706000e-02 1.20354000e+02
 6.30000000e+02 7.20000000e+00 1.52400000e-01 7.13000000e+01 7.52039000e-03 1.34853000e+02
 2.00000000e+04 0.00000000e+00 2.28600000e-01 7.13000000e+01 2.14345000e-03 1.14474000e+02
 3.15000000e+03 0.00000000e+00 2.54000000e-02 7.13000000e+01 4.00682000e-04 1.37007000e+02
 5.00000000e+03 1.54000000e+01 5.08000000e-02 3.96000000e+01 2.82593000e-02 1.14453000e+02
 1.00000000e+04 0.00000000e+00 3.04800000e-01 3.17000000e+01 3.31266000e-03 1.08265000e+02
 5.00000000e+03 2.00000000e+00 2.28600000e-01 3.17000000e+01 3.72371000e-03 1.18267000e+02
 2.00000000e+04 0.00000000e+00 2.54000000e-02 7.13000000e+01 4.00682000e-04 1.23217000e+02
 4.00000000e+03 1.12000000e+01 5.08000000e-02 3.96000000e+01 1.50478000e-02 1.15520000e+02
 1.60000000e+03 4.00000000e+00 3.04800000e-01 7.13000000e+01 4.97773000e-03 1.26645000e+02
 8.00000000e+02 7.30000000e+00 2.28600000e-01 3.96000000e+01 1.23481000e-02 1.26299000e+02
 3.15000000e+03 1.23000000e+01 1.01600000e-01 3.96000000e+01 4.08268000e-02 1.13055000e+02
 4.00000000e+02 4.00000000e+00 2.28600000e-01 3.96000000e+01 4.73801000e-03 1.23879000e+02
 4.00000000e+02 4.00000000e+00 3.04800000e-01 7.13000000e+01 4.97773000e-03 1.29575000e+02
 5.00000000e+03 0.00000000e+00 2.54000000e-02 3.96000000e+01 4.28464000e-04 1.36536000e+02
 1.60000000e+03 9.50000000e+00 2.54000000e-02 3.96000000e+01 4.49821000e-03 1.31184000e+02
 2.00000000e+03 2.70000000e+00 1.52400000e-01 3.96000000e+01 2.94804000e-03 1.28139000e+02
 4.00000000e+03 5.30000000e+00 2.28600000e-01 3.96000000e+01 6.14329000e-03 1.15801000e+02
 8.00000000e+02 6.70000000e+00 1.01600000e-01 3.96000000e+01 5.78076000e-03 1.34625000e+02
 2.00000000e+03 5.40000000e+00 1.52400000e-01 7.13000000e+01 4.01199000e-03 1.31111000e+02
 8.00000000e+03 0.00000000e+00 2.54000000e-02 3.96000000e+01 4.28464000e-04 1.35866000e+02
 3.15000000e+03 4.80000000e+00 2.54000000e-02 5.55000000e+01 8.73218000e-04 1.32354000e+02
 2.50000000e+03 0.00000000e+00 5.08000000e-02 3.17000000e+01 8.12164000e-04 1.34870000e+02
 6.30000000e+03 0.00000000e+00 2.54000000e-02 5.55000000e+01 4.12290000e-04 1.36103000e+02
 6.30000000e+03 1.54000000e+01 5.08000000e-02 5.55000000e+01 2.71925000e-02 1.12930000e+02
 2.50000000e+03 1.23000000e+01 1.01600000e-01 7.13000000e+01 3.37792000e-02 1.21318000e+02
 1.00000000e+03 0.00000000e+00 1.52400000e-01 3.17000000e+01 2.09405000e-03 1.30987000e+02
 8.00000000e+03 1.27000000e+01 2.54000000e-02 3.96000000e+01 1.30253000e-02 1.20607000e+02
 1.25000000e+03 5.40000000e+00 1.52400000e-01 7.13000000e+01 4.01199000e-03 1.34111000e+02
 3.15000000e+03 0.00000000e+00 5.08000000e-02 5.55000000e+01 7.61930000e-04 1.34826000e+02
 8.00000000e+02 0.00000000e+00 2.28600000e-01 3.17000000e+01 2.72380000e-03 1.30725000e+02
 5.00000000e+03 7.20000000e+00 1.52400000e-01 3.96000000e+01 9.09175000e-03 1.13288000e+02
 2.50000000e+02 9.90000000e+00 1.52400000e-01 5.55000000e+01 2.08438000e-02 1.33235000e+02
 3.15000000e+03 1.74000000e+01 2.54000000e-02 3.96000000e+01 1.72206000e-02 1.23564000e+02
 5.00000000e+03 4.00000000e+00 2.28600000e-01 3.96000000e+01 4.73801000e-03 1.17649000e+02
 6.30000000e+02 0.00000000e+00 3.04800000e-01 5.55000000e+01 2.83081000e-03 1.27696000e+02
